co_grupo;co_sub_grupo;no_grupo;no_sub_grupo;co_forma_organizacao;no_forma_organizacao;co_procedimento;no_procedimento;tp_complexidade;tp_sexo;qtde_max_execucao;qtde_dias_permanencia;qtde_pontos;vl_idade_minima;vl_idade_maxima;vl_sh;vl_sa;vl_sp;co_financiamento;co_rubrica;qtde_tempo_permanencia;dt_competencia
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;03;Cardiologia intervencionista;0406030162;IMPLANTE PERCUTÂNEO DE VÁLVULA AÓRTICA (TAVI), POR VIA TRANSFEMORAL;3;I;0001;0005;0650;0900;1571;000005046144;000000000000;000000653856;04;040082;9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040010;ALCOOLIZAÇÃO PERCUTÂNEA DE HEMANGIOMA E MALFORMAÇÃO VENOSAS (INCLUI ESTUDO ANGIOGRAFICO);3;I;0001;0003;0150;0000;1571;000000022260;000000000000;000000006058;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040028;ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (COM STENT);3;I;0001;0003;0950;0000;1571;000000102751;000000000000;000000058724;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040044;ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (SEM STENT);3;I;0001;0003;0950;0000;1571;000000102751;000000000000;000000058724;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040052;ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (SEM STENT);3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040060;ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO);3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040079;ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT RECOBERTO);3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040087;ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOÇO / TRONCOS SUPRA-AÓRTICOS (SEM STENT);3;I;0001;0003;0300;0216;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040095;ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOÇO OU TRONCOS SUPRA-AÓRTICOS (COM STENT NÃO RECOBERTO);3;I;0001;0003;0300;0216;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040109;ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT NÃO RECOBERTO;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040117;ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT RECOBERTO;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040125;ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS / RENAIS;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040133;ANGIOPLASTIA INTRALUMINAL DOS VASOS DO PESCOÇO / TRONCOS SUPRA-AÓRTICOS (COM STENT RECOBERTO);3;I;0001;0003;0300;0216;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040141;COLOCAÇÃO PERCUTÂNEA DE FILTRO DE VEIA CAVA (NA TROMBOSE VENOSA PERIFÉRICA E EMBOLIA PULMONAR);3;I;0001;0003;0300;0000;1571;000000041400;000000000000;000000026729;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040150;CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL COM ENDOPRÓTESE RETA / CÔNICA;3;I;0001;0003;0950;0216;1571;000000179814;000000000000;000000102767;04;040082;9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040168;CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL E ILÍACAS COM ENDOPRÓTESE BIFURCADA;3;I;0001;0003;0950;0216;1571;000000179816;000000000000;000000174601;04;040082;9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040176;CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA TORÁCICA COM ENDOPRÓTESE RETA OU CÔNICA;3;I;0001;0003;0950;0216;1571;000000179814;000000000000;000000102767;04;040082;9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040184;CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DAS ILÍACAS COM ENDOPRÓTESE TUBULAR;3;I;0001;0003;0950;0216;1571;000000179814;000000000000;000000102767;04;040082;9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040192;EMBOLIZAÇÃO ARTERIAL DE HEMORRAGIA DIGESTIVA (INCLUI PROCEDIMENTO ENDOSCÓPICO E/OU ESTUDO ANGIOGRÁFICO);3;I;0001;0004;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040206;EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR ARTÉRIO-VENOSA (INCLUI ESTUDO ANGIOGRÁFICO);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040214;EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR POR PUNÇÃO DIRETA (INCLUI DROGAS EMBOLIZANTES);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040222;FECHAMENTO PERCUTÂNEO DE FISTULAS ARTERIOVENOSAS COM LIBERAÇÃO DE COILS;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040230;FIBRINOLISE INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO);3;I;0001;0003;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040249;FIBRINÓLISE PARA EMBOLIA PULMONAR MACICA INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO);3;I;0001;0003;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040257;FIBRINÓLISE VISCERAL INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040265;IMPLANTAÇÃO DE SHUNT INTRA-HEPÁTICO PORTO-SISTÊMICO (TIPS) COM STENT NÃO RECOBERTO;3;I;0001;0003;0950;0000;1571;000000102751;000000000000;000000058724;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040273;OCLUSÃO PERCUTÂNEA ENDOVASCULAR DE ARTÉRIA / VEIA;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040281;RECONSTRUÇÃO DA BIFURCAÇÃO AORTO-ILÍACA COM ANGIOPLASTIA E STENTS;3;I;0001;0003;0950;0216;1571;000000102751;000000000000;000000058724;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040290;TRATAMENTO DE EPISTAXE POR EMBOLIZAÇÃO (INCLUI ESTUDO ANGIOGRÁFICO E/OU ENDOSCÓPICO);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040303;TRATAMENTO DE HEMATURIA OU SANGRAMENTO GENITAL POR EMBOLIZAÇÃO (INCLUI ESTUDO ANGIOGRÁFICO E/OU ENDOSCÓPICO);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040311;TRATAMENTO DE HEMOPTISE POR EMBOLIZAÇÃO PERCUTÂNEA (INCLUI ESTUDO ANGIOGRÁFICO);3;I;0001;0002;0150;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040320;TRATAMENTO ENDOVASCULAR DE FISTULAS ARTERIOVENOSAS;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;04;Cirurgia endovascular;0406040338;TRATAMENTO ENDOVASCULAR DO PSEUDOANEURISMA;3;I;0001;0003;0300;0000;1571;000000066600;000000000000;000000039936;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050015;ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO;3;I;0001;0002;0950;0000;1571;000000260722;000000000000;000000089664;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050023;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE FLUTTER ATRIAL);3;I;0001;0002;1000;0000;1571;000000471692;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050031;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA ATRIAL DIREITA);3;I;0001;0002;1000;0000;1571;000000478802;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050040;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).;3;I;0001;0002;1000;0000;1571;000000468486;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050058;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DO NÓDULO ARCHOV-TAWARA);3;I;0001;0002;1000;0000;1571;000000476665;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050066;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DAS VIAS ANÔMALAS MÚLTIPLAS);3;I;0001;0002;1000;0000;1571;000000460189;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050074;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE FIBRILAÇÃO ATRIAL);3;I;0001;0002;1000;0000;1571;000000667762;000000000000;000000155931;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050082;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL);3;I;0001;0001;1000;0000;1571;000000709480;000000000000;000000147329;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050090;ESTUDO ELETROFISIOLÓGICO TERAPEUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL ESQUERDA);3;I;0001;0001;1000;0000;1571;000000771767;000000000000;000000147329;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050104;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL ESQUERDA);3;I;0001;0002;1000;0000;1571;000000529464;000000000000;000000118123;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050112;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA VENTRICULAR IDIOPÁTICA DO SEIO DE VALSALVA ESQUERDO);3;I;0001;0002;1000;0000;1571;000000598525;000000000000;000000155931;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050120;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA VENTRICULAR SUSTENTADA COM CARDIOPATIA ESTRUTURAL);3;I;0001;0002;1000;0000;1571;000000468262;000000000000;000000155931;06;"";9999;202510
04;06;Procedimentos cirúrgicos;Cirurgia do aparelho circulatório;05;Eletrofisiologia;0406050139;ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS);3;I;0001;0001;1000;0000;1571;000000556260;000000000000;000000118123;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010211;GASTROSTOMIA;2;I;0001;0003;0150;0000;1571;000000056753;000000000000;000000012023;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010181;GASTROPLASTIA VERTICAL COM BANDA;3;I;0001;0004;0386;0192;1571;000000235000;000000000000;000000150000;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010190;GASTRORRAFIA;2;I;0001;0003;0150;0000;1571;000000056753;000000000000;000000012023;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010203;GASTRORRAFIA VIDEOLAPAROSCÓPICA;2;I;0001;0003;0150;0000;1571;000000041056;000000000000;000000014002;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010254;RETIRADA DE PÓLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;2;I;0001;9999;0000;0000;1571;000000002984;000000002984;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010220;GASTROSTOMIA VIDEOLAPAROSCÓPICA;2;I;0001;0003;0150;0000;1571;000000041283;000000000000;000000010773;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010238;PILOROPLASTIA;2;I;0001;0005;0250;0000;1571;000000070492;000000000000;000000019727;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010246;RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA;2;I;9999;9999;0000;0000;1571;000000000000;000000003126;000000003126;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010297;TRATAMENTO CIRÚRGICO DE REFLUXO GASTROESOFÁGICO;2;I;0001;0002;0335;0000;1571;000000050934;000000000000;000000025672;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010300;TRATAMENTO CIRÚRGICO DE VARIZES ESOFÁGICAS;2;I;0001;0005;0300;0240;1571;000000054255;000000000000;000000025658;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010319;TRATAMENTO ESCLEROSANTE / LIGADURA ELÁSTICA DE LESÂO HEMORRÁGICA DO APARELHO DIGESTIVO;2;I;9999;9999;0000;0000;1571;000000000000;000000005175;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010327;TRATAMENTO ESCLEROSANTE DE LESÕES NÃO HEMORRÁGICAS DO APARELHO DIGESTIVO INCLUINDO LIGADURA ELÁSTICA;2;I;9999;9999;0000;0000;1571;000000000000;000000005175;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010335;TRATAMETO CIRÚRGICO DE MEGAESÔFAGO SEM RESSECÇÃO/ CONSERVADOR;2;I;0001;0005;0300;0096;1571;000000156455;000000000000;000000028182;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010343;VAGOTOMIA COM OPERAÇÃO DE DRENAGEM;2;I;0001;0004;0250;0144;1571;000000052179;000000000000;000000018790;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010351;VAGOTOMIA SUPERSELETIVA / GÁSTRICA PROXIMAL;2;I;0001;0005;0250;0144;1571;000000052180;000000000000;000000025666;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010360;GASTRECTOMIA VERTICAL EM MANGA (SLEEVE);3;I;0001;0004;0386;0192;1571;000000235000;000000000000;000000174500;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010378;TRATAMENTO DE INTERCORRENCIAS CIRURGICA POS- CIRURGIA BARIÁTRICA;3;I;0001;0005;0200;0192;1571;000000079200;000000000000;000000018300;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010386;CIRURGIA BARIÁTRICA POR VIDEOLAPAROSCOPIA;3;I;0001;0003;0250;0192;1571;000000414500;000000000000;000000200000;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010262;TAMPONAMENTO DE LESÕES HEMORRÁGICAS DO APARELHO DIGESTIVO;2;I;9999;9999;0050;0000;1571;000000000000;000000000000;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010270;TRATAMENTO CIRÚRGICO DE ACALASIA (CARDIOMIOPLASTIA);2;I;0001;0005;0300;0000;1571;000000197430;000000000000;000000029591;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010289;TRATAMENTO CIRÚRGICO DE DIVERTÍCULO DO TUBO DIGESTIVO;2;I;0001;0005;0300;0216;1571;000000056617;000000000000;000000025674;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010017;DEGASTROGASTRECTOMIA COM OU SEM VAGOTOMIA;3;I;0001;0005;0250;0144;1571;000000054208;000000000000;000000024495;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010025;DILATAÇÃO ESOFÁGICA / PILÓRICA;2;I;9999;9999;0091;0000;1571;000000000000;000000000000;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010033;ESOFAGECTOMIA DISTAL COM TORACOTOMIA;2;I;0001;0019;0300;0000;1571;000000156448;000000000000;000000026908;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010041;ESOFAGECTOMIA DISTAL SEM TORACOTOMIA;2;I;0001;0007;0386;0240;1571;000000156448;000000000000;000000026908;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010050;ESOFAGECTOMIA VIDEOLAPAROSCÓPICA;2;I;0001;0002;0300;0000;1571;000000053220;000000000000;000000024503;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010068;ESÔFAGO-COLONPLASTIA;2;I;0001;0007;0300;0000;1571;000000156444;000000000000;000000035013;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010076;ESOFAGOGASTRECTOMIA;2;I;0001;0005;0300;0240;1571;000000090076;000000000000;000000028491;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010084;ESOFAGOPLASTIA / GASTROPLASTIA;2;I;0001;0005;0300;0000;1571;000000054996;000000000000;000000024492;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010092;ESOFAGORRAFIA CERVICAL;2;I;0001;0005;0300;0000;1571;000000054265;000000000000;000000024500;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010106;ESOFAGORRAFIA TORÁCICA;2;I;0001;0005;0300;0000;1571;000000054258;000000000000;000000024507;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010114;ESOFAGOSTOMIA;2;I;0001;0005;0300;0000;1571;000000054281;000000000000;000000024504;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010122;GASTRECTOMIA COM OU SEM DESVIO DUODENAL;3;I;0001;0004;0386;0192;1571;000000235000;000000000000;000000200000;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010130;GASTRECTOMIA PARCIAL COM OU SEM VAGOTOMIA;2;I;0001;0005;0250;0240;1571;000000070489;000000000000;000000019730;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010149;GASTRECTOMIA TOTAL;2;I;0001;0005;0250;0240;1571;000000052176;000000000000;000000017939;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010157;GASTRECTOMIA VIDEOLAPAROSCÓPICA;2;I;0001;0003;0250;0000;1571;000000043416;000000000000;000000017500;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010165;GASTROENTEROANASTOMOSE;2;I;0001;0005;0250;0000;1571;000000070488;000000000000;000000019730;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;01;Esôfago, estômago e duodeno;0407010173;GASTROPLASTIA COM DERIVAÇÃO INTESTINAL;3;I;0001;0004;0386;0192;1571;000000235000;000000000000;000000200000;04;040024;9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;02;Intestinos , reto e anus;0407020209;ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECÇÃO (QUALQUER SEGMENTO);2;I;0001;0006;0200;0000;1571;000000064270;000000000000;000000014534;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;02;Intestinos , reto e anus;0407020217;ESFINCTEROTOMIA INTERNA E TRATAMENTO DE FISSURA ANAL;2;I;0001;0001;0050;0240;1571;000000016616;000000000000;000000008065;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;02;Intestinos , reto e anus;0407020314;LIGADURA ELÁSTICA DE HEMORROIDAS (SESSÃO);2;I;9999;9999;0000;0000;1571;000000000000;000000001477;000000000000;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;02;Intestinos , reto e anus;0407020322;PLÁSTICA ANAL EXTERNA / ESFINCTEROPLASTIA ANAL;2;I;0001;0002;0050;0000;1571;000000010513;000000000000;000000007311;06;"";9999;202510
04;07;Procedimentos cirúrgicos;Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal;02;Intestinos , reto e anus;0407020330;PROCTOCOLECTOMIA TOTAL COM RESERVATÒRIO ILEAL;3;I;0001;0007;0545;0240;1571;000000119719;000000000000;000000025660;06;"";9999;202510
